Invoice_ID,Customer_ID,Invoice_Date,Due_Date,Invoice_Amount_USD,Invoice_Status,Product_Plan,Invoice_Month
INV02093,C060,2025-04-02,2025-05-02,3934.74,Paid,Enterprise,2025-04
INV02094,C037,2025-04-12,2025-05-12,334.35,Paid,Enterprise,2025-04
INV02095,C125,2025-04-06,2025-05-06,430.97,Paid,Pro,2025-04
INV02096,C117,2025-04-26,2025-05-26,323.6,Paid,Pro,2025-04
INV02097,C063,2025-04-24,2025-05-24,231.49,Paid,Pro,2025-04
INV02098,C065,2025-04-13,2025-05-13,517.15,Paid,Basic,2025-04
INV02099,C092,2025-04-27,2025-05-27,347.83,Paid,Enterprise,2025-04
INV02100,C018,2025-04-07,2025-05-07,249.41,Paid,Enterprise,2025-04
INV02101,C108,2025-04-10,2025-05-10,187.28,Open,Basic,2025-04
INV02102,C038,2025-04-20,2025-05-20,1391.53,Open,Basic,2025-04
INV02103,C023,2025-04-03,2025-05-03,139.76,Paid,Basic,2025-04
INV02104,C007,2025-04-28,2025-05-28,223.44,Paid,Pro,2025-04
INV02105,C132,2025-04-26,2025-05-26,206.7,Paid,Pro,2025-04
INV02106,C127,2025-04-18,2025-05-18,657.01,Overdue,Basic,2025-04
INV02107,C112,2025-04-28,2025-05-28,969.82,Paid,Basic,2025-04
INV02108,C012,2025-04-01,2025-05-01,437.23,Partial,Enterprise,2025-04
INV02109,C011,2025-04-10,2025-05-10,150.27,Paid,Basic,2025-04
INV02110,C140,2025-04-06,2025-05-06,177.91,Paid,Pro,2025-04
INV02111,C044,2025-04-07,2025-05-07,248.03,Overdue,Pro,2025-04
INV02112,C044,2025-04-07,2025-05-07,133.75,Paid,Basic,2025-04
INV02113,C076,2025-04-18,2025-05-18,815.82,Open,Enterprise,2025-04
INV02114,C046,2025-04-15,2025-05-15,187.51,Open,Pro,2025-04
INV02115,C022,2025-04-05,2025-05-05,182.02,Paid,Pro,2025-04
INV02116,C064,2025-04-20,2025-05-20,212.59,Paid,Enterprise,2025-04
INV02117,C062,2025-04-21,2025-05-21,1217.97,Paid,Pro,2025-04
INV02118,C067,2025-04-07,2025-05-07,830.12,Overdue,Basic,2025-04
INV02119,C094,2025-04-03,2025-05-03,144.26,Paid,Basic,2025-04
INV02120,C045,2025-04-18,2025-05-18,1003.48,Paid,Enterprise,2025-04
INV02121,C026,2025-04-04,2025-05-04,132.07,Paid,Basic,2025-04
INV02122,C086,2025-04-24,2025-05-24,115.37,Paid,Enterprise,2025-04
INV02123,C037,2025-04-23,2025-05-23,217.64,Paid,Enterprise,2025-04
INV02124,C069,2025-04-13,2025-05-13,1077.73,Paid,Basic,2025-04
INV02125,C030,2025-04-18,2025-05-18,202.04,Paid,Enterprise,2025-04
INV02126,C070,2025-04-17,2025-05-17,467.44,Paid,Basic,2025-04
INV02127,C136,2025-04-25,2025-05-25,280.44,Open,Enterprise,2025-04
INV02128,C102,2025-04-22,2025-05-22,101.99,Paid,Basic,2025-04
INV02129,C005,2025-04-27,2025-05-27,160.9,Paid,Enterprise,2025-04
INV02130,C062,2025-04-20,2025-05-20,413.55,Paid,Enterprise,2025-04
INV02131,C059,2025-04-08,2025-05-08,2053.95,Paid,Basic,2025-04
INV02132,C017,2025-04-27,2025-05-27,243.07,Paid,Basic,2025-04
INV02133,C006,2025-04-12,2025-05-12,296.13,Partial,Basic,2025-04
INV02134,C115,2025-04-07,2025-05-07,173.09,Paid,Basic,2025-04
INV02135,C055,2025-04-23,2025-05-23,203.83,Paid,Basic,2025-04
INV02136,C050,2025-04-25,2025-05-25,742.9,Paid,Enterprise,2025-04
INV02137,C081,2025-04-04,2025-05-04,187.26,Overdue,Pro,2025-04
INV02138,C091,2025-04-13,2025-05-13,217.95,Open,Basic,2025-04
INV02139,C003,2025-04-23,2025-05-23,123.32,Paid,Pro,2025-04
INV02140,C128,2025-04-26,2025-05-26,178.99,Paid,Enterprise,2025-04
INV02141,C117,2025-04-13,2025-05-13,200.35,Paid,Basic,2025-04
INV02142,C062,2025-04-28,2025-05-28,443.63,Open,Basic,2025-04
INV02143,C085,2025-04-03,2025-05-03,307.41,Partial,Basic,2025-04
INV02144,C070,2025-04-10,2025-05-10,579.12,Paid,Pro,2025-04
INV02145,C004,2025-04-13,2025-05-13,240.08,Overdue,Enterprise,2025-04
INV02146,C117,2025-04-05,2025-05-05,154.71,Overdue,Pro,2025-04
INV02147,C081,2025-04-23,2025-05-23,255.28,Paid,Enterprise,2025-04
INV02148,C012,2025-04-23,2025-05-23,506.42,Paid,Pro,2025-04
INV02149,C046,2025-04-09,2025-05-09,224.38,Paid,Enterprise,2025-04
INV02150,C048,2025-04-16,2025-05-16,572.72,Overdue,Pro,2025-04
INV02151,C013,2025-04-19,2025-05-19,317.38,Paid,Enterprise,2025-04
INV02152,C024,2025-04-28,2025-05-28,225.45,Paid,Pro,2025-04
INV02153,C093,2025-04-24,2025-05-24,226.77,Paid,Basic,2025-04
INV02154,C026,2025-04-15,2025-05-15,183.18,Paid,Enterprise,2025-04
INV02155,C009,2025-04-17,2025-05-17,251.14,Paid,Basic,2025-04
INV02156,C021,2025-04-08,2025-05-08,134.6,Open,Enterprise,2025-04
INV02157,C121,2025-04-06,2025-05-06,230.78,Partial,Pro,2025-04
INV02158,C133,2025-04-09,2025-05-09,206.98,Paid,Pro,2025-04
INV02159,C010,2025-04-08,2025-05-08,312.4,Paid,Basic,2025-04
INV02160,C138,2025-05-10,2025-06-09,336.66,Open,Enterprise,2025-05
INV02161,C019,2025-05-05,2025-06-04,145.69,Paid,Basic,2025-05
INV02162,C102,2025-05-03,2025-06-02,103.51,Overdue,Basic,2025-05
INV02163,C121,2025-05-01,2025-05-31,148.76,Paid,Enterprise,2025-05
INV02164,C047,2025-05-18,2025-06-17,147.49,Overdue,Enterprise,2025-05
INV02165,C068,2025-05-21,2025-06-20,94.49,Paid,Basic,2025-05
INV02166,C021,2025-05-27,2025-06-26,145.9,Open,Pro,2025-05
INV02167,C021,2025-05-07,2025-06-06,246.61,Paid,Enterprise,2025-05
INV02168,C031,2025-05-04,2025-06-03,2435.71,Paid,Basic,2025-05
INV02169,C009,2025-05-22,2025-06-21,198.78,Paid,Basic,2025-05
INV02170,C062,2025-05-08,2025-06-07,341.39,Paid,Pro,2025-05
INV02171,C033,2025-05-10,2025-06-09,1266.93,Paid,Enterprise,2025-05
INV02172,C138,2025-05-04,2025-06-03,148.98,Partial,Enterprise,2025-05
INV02173,C025,2025-05-19,2025-06-18,90.73,Paid,Basic,2025-05
INV02174,C138,2025-05-05,2025-06-04,193.99,Paid,Basic,2025-05
INV02175,C086,2025-05-05,2025-06-04,220.7,Partial,Pro,2025-05
INV02176,C116,2025-05-20,2025-06-19,124.22,Partial,Pro,2025-05
INV02177,C004,2025-05-26,2025-06-25,150.29,Paid,Basic,2025-05
INV02178,C002,2025-05-19,2025-06-18,224.38,Paid,Pro,2025-05
INV02179,C055,2025-05-11,2025-06-10,179.84,Paid,Pro,2025-05
INV02180,C051,2025-05-24,2025-06-23,237.12,Paid,Enterprise,2025-05
INV02181,C140,2025-05-11,2025-06-10,283.66,Paid,Pro,2025-05
INV02182,C094,2025-05-23,2025-06-22,161.2,Paid,Pro,2025-05
INV02183,C038,2025-05-27,2025-06-26,613.35,Open,Enterprise,2025-05
INV02184,C091,2025-05-10,2025-06-09,107.26,Paid,Pro,2025-05
INV02185,C045,2025-05-19,2025-06-18,1445.8,Paid,Basic,2025-05
INV02186,C019,2025-05-08,2025-06-07,123.09,Paid,Enterprise,2025-05
INV02187,C083,2025-05-14,2025-06-13,63.76,Open,Basic,2025-05
INV02188,C071,2025-05-18,2025-06-17,769.07,Partial,Pro,2025-05
INV02189,C099,2025-05-18,2025-06-17,127.15,Overdue,Pro,2025-05
INV02190,C124,2025-05-11,2025-06-10,353.53,Paid,Pro,2025-05
INV02191,C006,2025-05-25,2025-06-24,154.05,Paid,Basic,2025-05
INV02192,C086,2025-05-28,2025-06-27,493.24,Paid,Pro,2025-05
INV02193,C109,2025-05-26,2025-06-25,3208.63,Open,Enterprise,2025-05
INV02194,C065,2025-05-28,2025-06-27,337.03,Paid,Pro,2025-05
INV02195,C029,2025-05-15,2025-06-14,881.53,Open,Enterprise,2025-05
INV02196,C119,2025-05-18,2025-06-17,432.58,Open,Enterprise,2025-05
INV02197,C123,2025-05-26,2025-06-25,269.92,Paid,Basic,2025-05
INV02198,C070,2025-05-08,2025-06-07,514.86,Paid,Basic,2025-05
INV02199,C081,2025-05-27,2025-06-26,196.73,Open,Pro,2025-05
INV02200,C081,2025-05-06,2025-06-05,202.73,Paid,Basic,2025-05
INV02201,C055,2025-05-19,2025-06-18,105.16,Paid,Basic,2025-05
INV02202,C090,2025-05-02,2025-06-01,167.69,Overdue,Basic,2025-05
INV02203,C127,2025-05-17,2025-06-16,1330.17,Overdue,Enterprise,2025-05
INV02204,C086,2025-05-26,2025-06-25,174.05,Partial,Basic,2025-05
INV02205,C089,2025-05-26,2025-06-25,1024.56,Paid,Enterprise,2025-05
INV02206,C036,2025-05-25,2025-06-24,87.33,Paid,Pro,2025-05
INV02207,C018,2025-05-18,2025-06-17,197.91,Partial,Pro,2025-05
INV02208,C059,2025-05-26,2025-06-25,1045.47,Paid,Pro,2025-05
INV02209,C126,2025-05-24,2025-06-23,743.18,Paid,Pro,2025-05
INV02210,C126,2025-05-08,2025-06-07,1148.13,Overdue,Basic,2025-05
INV02211,C007,2025-05-18,2025-06-17,185.0,Paid,Pro,2025-05
INV02212,C072,2025-05-12,2025-06-11,877.53,Paid,Basic,2025-05
INV02213,C059,2025-05-23,2025-06-22,3992.12,Paid,Enterprise,2025-05
INV02214,C083,2025-05-19,2025-06-18,139.12,Paid,Enterprise,2025-05
INV02215,C113,2025-05-19,2025-06-18,1160.48,Overdue,Basic,2025-05
INV02216,C066,2025-05-01,2025-05-31,426.07,Open,Enterprise,2025-05
INV02217,C115,2025-05-26,2025-06-25,192.94,Open,Enterprise,2025-05
INV02218,C134,2025-05-22,2025-06-21,152.35,Paid,Enterprise,2025-05
INV02219,C029,2025-05-20,2025-06-19,562.67,Paid,Enterprise,2025-05
INV02220,C058,2025-05-05,2025-06-04,279.91,Open,Enterprise,2025-05
INV02221,C070,2025-05-01,2025-05-31,521.77,Open,Basic,2025-05
INV02222,C078,2025-05-02,2025-06-01,162.32,Paid,Pro,2025-05
INV02223,C062,2025-05-17,2025-06-16,1127.43,Paid,Enterprise,2025-05
INV02224,C019,2025-05-18,2025-06-17,207.35,Paid,Enterprise,2025-05
INV02225,C047,2025-05-12,2025-06-11,252.68,Paid,Enterprise,2025-05
INV02226,C022,2025-05-16,2025-06-15,144.98,Partial,Enterprise,2025-05
INV02227,C089,2025-05-16,2025-06-15,862.25,Paid,Pro,2025-05
INV02228,C105,2025-05-06,2025-06-05,190.08,Partial,Basic,2025-05
INV02229,C002,2025-05-25,2025-06-24,287.28,Paid,Basic,2025-05
INV02230,C128,2025-05-09,2025-06-08,156.44,Paid,Basic,2025-05
INV02231,C104,2025-05-25,2025-06-24,294.31,Paid,Enterprise,2025-05
INV02232,C069,2025-05-11,2025-06-10,725.64,Paid,Enterprise,2025-05
INV02233,C031,2025-05-17,2025-06-16,3207.35,Paid,Pro,2025-05
INV02234,C130,2025-05-13,2025-06-12,316.78,Paid,Enterprise,2025-05
INV02235,C020,2025-05-25,2025-06-24,83.68,Open,Pro,2025-05
INV02236,C037,2025-05-06,2025-06-05,436.69,Paid,Enterprise,2025-05
INV02237,C133,2025-05-13,2025-06-12,178.82,Paid,Pro,2025-05
INV02238,C038,2025-05-23,2025-06-22,674.41,Paid,Enterprise,2025-05
INV02239,C058,2025-05-03,2025-06-02,211.62,Paid,Basic,2025-05
INV02240,C136,2025-05-26,2025-06-25,122.16,Partial,Pro,2025-05
INV02241,C093,2025-05-15,2025-06-14,148.79,Paid,Enterprise,2025-05
INV02242,C058,2025-05-22,2025-06-21,351.38,Paid,Pro,2025-05
INV02243,C041,2025-05-08,2025-06-07,401.82,Paid,Pro,2025-05
INV02244,C091,2025-05-21,2025-06-20,216.54,Paid,Enterprise,2025-05
INV02245,C011,2025-05-13,2025-06-12,272.88,Paid,Pro,2025-05
INV02246,C061,2025-05-10,2025-06-09,171.74,Paid,Enterprise,2025-05
INV02247,C047,2025-05-08,2025-06-07,99.97,Overdue,Pro,2025-05
INV02248,C081,2025-05-22,2025-06-21,111.09,Paid,Enterprise,2025-05
INV02249,C026,2025-05-08,2025-06-07,333.83,Partial,Pro,2025-05
INV02250,C009,2025-05-21,2025-06-20,139.03,Partial,Pro,2025-05
INV02251,C105,2025-05-16,2025-06-15,274.61,Paid,Enterprise,2025-05
INV02252,C021,2025-05-10,2025-06-09,272.52,Overdue,Enterprise,2025-05
INV02253,C015,2025-06-15,2025-07-15,284.43,Partial,Enterprise,2025-06
INV02254,C037,2025-06-17,2025-07-17,223.67,Open,Enterprise,2025-06
INV02255,C130,2025-06-12,2025-07-12,237.13,Paid,Enterprise,2025-06
INV02256,C107,2025-06-17,2025-07-17,893.09,Open,Basic,2025-06
INV02257,C009,2025-06-13,2025-07-13,156.99,Paid,Pro,2025-06
INV02258,C051,2025-06-14,2025-07-14,236.26,Paid,Enterprise,2025-06
INV02259,C106,2025-06-12,2025-07-12,108.15,Paid,Basic,2025-06
INV02260,C050,2025-06-06,2025-07-06,480.92,Partial,Enterprise,2025-06
INV02261,C046,2025-06-05,2025-07-05,257.67,Paid,Enterprise,2025-06
INV02262,C102,2025-06-22,2025-07-22,195.45,Paid,Enterprise,2025-06
INV02263,C050,2025-06-05,2025-07-05,2042.81,Paid,Basic,2025-06
INV02264,C046,2025-06-13,2025-07-13,142.21,Paid,Basic,2025-06
INV02265,C010,2025-06-05,2025-07-05,133.23,Partial,Basic,2025-06
INV02266,C032,2025-06-15,2025-07-15,173.64,Paid,Enterprise,2025-06
INV02267,C053,2025-06-24,2025-07-24,175.81,Paid,Enterprise,2025-06
INV02268,C020,2025-06-08,2025-07-08,235.93,Paid,Pro,2025-06
INV02269,C096,2025-06-08,2025-07-08,942.3,Open,Enterprise,2025-06
INV02270,C109,2025-06-26,2025-07-26,2040.17,Paid,Pro,2025-06
INV02271,C120,2025-06-12,2025-07-12,208.68,Paid,Pro,2025-06
INV02272,C136,2025-06-12,2025-07-12,202.88,Paid,Enterprise,2025-06
INV02273,C101,2025-06-08,2025-07-08,308.79,Paid,Basic,2025-06
INV02274,C116,2025-06-07,2025-07-07,212.55,Paid,Basic,2025-06
INV02275,C038,2025-06-19,2025-07-19,797.04,Paid,Basic,2025-06
INV02276,C069,2025-06-10,2025-07-10,702.67,Paid,Basic,2025-06
INV02277,C102,2025-06-02,2025-07-02,167.8,Paid,Basic,2025-06
INV02278,C027,2025-06-03,2025-07-03,394.7,Paid,Pro,2025-06
INV02279,C034,2025-06-22,2025-07-22,849.43,Paid,Pro,2025-06
INV02280,C092,2025-06-23,2025-07-23,316.14,Paid,Basic,2025-06
INV02281,C086,2025-06-16,2025-07-16,229.41,Paid,Basic,2025-06
INV02282,C007,2025-06-02,2025-07-02,213.28,Paid,Enterprise,2025-06
INV02283,C069,2025-06-19,2025-07-19,3764.61,Partial,Pro,2025-06
INV02284,C103,2025-06-03,2025-07-03,1719.94,Partial,Enterprise,2025-06
INV02285,C031,2025-06-07,2025-07-07,5411.46,Paid,Basic,2025-06
INV02286,C032,2025-06-21,2025-07-21,239.67,Partial,Pro,2025-06
INV02287,C012,2025-06-06,2025-07-06,737.51,Partial,Basic,2025-06
INV02288,C038,2025-06-08,2025-07-08,698.79,Paid,Basic,2025-06
INV02289,C018,2025-06-27,2025-07-27,294.18,Paid,Basic,2025-06
INV02290,C002,2025-06-19,2025-07-19,112.24,Paid,Basic,2025-06
INV02291,C125,2025-06-21,2025-07-21,417.04,Overdue,Enterprise,2025-06
INV02292,C115,2025-06-12,2025-07-12,121.45,Paid,Enterprise,2025-06
INV02293,C115,2025-06-11,2025-07-11,192.93,Paid,Enterprise,2025-06
INV02294,C125,2025-06-08,2025-07-08,536.88,Paid,Enterprise,2025-06
INV02295,C005,2025-06-18,2025-07-18,97.99,Paid,Basic,2025-06
INV02296,C084,2025-06-15,2025-07-15,241.76,Paid,Basic,2025-06
INV02297,C004,2025-06-20,2025-07-20,308.18,Paid,Enterprise,2025-06
INV02298,C116,2025-06-13,2025-07-13,184.39,Paid,Pro,2025-06
INV02299,C033,2025-06-10,2025-07-10,1557.98,Paid,Pro,2025-06
INV02300,C024,2025-06-05,2025-07-05,249.04,Paid,Pro,2025-06
INV02301,C055,2025-06-23,2025-07-23,82.79,Paid,Basic,2025-06
INV02302,C116,2025-06-04,2025-07-04,242.67,Paid,Pro,2025-06
INV02303,C040,2025-06-20,2025-07-20,237.98,Paid,Enterprise,2025-06
INV02304,C021,2025-06-17,2025-07-17,145.54,Paid,Basic,2025-06
INV02305,C029,2025-06-24,2025-07-24,1120.75,Paid,Basic,2025-06
INV02306,C049,2025-06-13,2025-07-13,161.06,Overdue,Enterprise,2025-06
INV02307,C007,2025-06-01,2025-07-01,118.35,Overdue,Pro,2025-06
INV02308,C078,2025-06-01,2025-07-01,286.97,Paid,Pro,2025-06
INV02309,C028,2025-06-14,2025-07-14,87.08,Paid,Basic,2025-06
INV02310,C063,2025-06-05,2025-07-05,263.81,Paid,Pro,2025-06
INV02311,C067,2025-06-09,2025-07-09,981.78,Paid,Enterprise,2025-06
INV02312,C011,2025-06-25,2025-07-25,94.97,Open,Enterprise,2025-06
INV02313,C033,2025-06-05,2025-07-05,771.45,Paid,Basic,2025-06
INV02314,C038,2025-06-18,2025-07-18,983.99,Overdue,Pro,2025-06
INV02315,C065,2025-06-18,2025-07-18,941.73,Paid,Pro,2025-06
INV02316,C107,2025-06-26,2025-07-26,1385.26,Overdue,Enterprise,2025-06
INV02317,C047,2025-06-22,2025-07-22,271.37,Partial,Enterprise,2025-06
INV02318,C038,2025-06-03,2025-07-03,1565.56,Overdue,Basic,2025-06
INV02319,C062,2025-06-13,2025-07-13,653.16,Paid,Basic,2025-06
INV02320,C035,2025-06-16,2025-07-16,234.74,Paid,Basic,2025-06
INV02321,C007,2025-06-02,2025-07-02,228.91,Paid,Enterprise,2025-06
INV02322,C122,2025-06-17,2025-07-17,251.11,Paid,Enterprise,2025-06
INV02323,C101,2025-06-06,2025-07-06,547.15,Partial,Enterprise,2025-06
INV02324,C130,2025-06-08,2025-07-08,90.14,Paid,Pro,2025-06
INV02325,C040,2025-06-14,2025-07-14,247.93,Paid,Enterprise,2025-06
INV02326,C023,2025-06-05,2025-07-05,183.45,Paid,Basic,2025-06
INV02327,C097,2025-06-07,2025-07-07,101.81,Open,Enterprise,2025-06
INV02328,C036,2025-06-28,2025-07-28,196.9,Partial,Enterprise,2025-06
INV02329,C038,2025-06-04,2025-07-04,633.33,Paid,Basic,2025-06
INV02330,C067,2025-06-12,2025-07-12,614.71,Open,Pro,2025-06
INV02331,C129,2025-06-02,2025-07-02,110.11,Overdue,Enterprise,2025-06
INV02332,C042,2025-06-10,2025-07-10,1081.65,Paid,Enterprise,2025-06
INV02333,C134,2025-06-18,2025-07-18,193.98,Paid,Enterprise,2025-06
INV02334,C058,2025-06-22,2025-07-22,101.08,Partial,Basic,2025-06
INV02335,C136,2025-06-04,2025-07-04,258.86,Paid,Enterprise,2025-06
INV02336,C054,2025-06-16,2025-07-16,201.34,Paid,Pro,2025-06
INV02337,C128,2025-06-01,2025-07-01,289.04,Open,Pro,2025-06
INV02338,C111,2025-06-08,2025-07-08,190.15,Paid,Basic,2025-06
INV02339,C014,2025-06-04,2025-07-04,3502.01,Paid,Enterprise,2025-06
INV02340,C007,2025-06-17,2025-07-17,406.05,Partial,Enterprise,2025-06
INV02341,C055,2025-06-22,2025-07-22,172.88,Paid,Pro,2025-06
INV02342,C140,2025-06-23,2025-07-23,153.08,Paid,Pro,2025-06
INV02343,C014,2025-06-06,2025-07-06,2624.19,Overdue,Pro,2025-06
INV02344,C029,2025-06-03,2025-07-03,925.21,Paid,Pro,2025-06
INV02345,C084,2025-06-07,2025-07-07,343.62,Paid,Pro,2025-06
INV02346,C108,2025-06-27,2025-07-27,230.07,Paid,Enterprise,2025-06
INV02347,C096,2025-06-17,2025-07-17,2306.28,Partial,Basic,2025-06
INV02348,C064,2025-06-12,2025-07-12,127.32,Open,Basic,2025-06
INV02349,C052,2025-06-18,2025-07-18,231.16,Paid,Enterprise,2025-06
INV02350,C103,2025-06-01,2025-07-01,343.64,Paid,Basic,2025-06
INV02351,C097,2025-06-16,2025-07-16,283.57,Paid,Pro,2025-06
INV02352,C107,2025-06-05,2025-07-05,857.94,Overdue,Basic,2025-06
INV02353,C116,2025-06-07,2025-07-07,163.83,Paid,Basic,2025-06
INV02354,C104,2025-06-24,2025-07-24,186.27,Paid,Pro,2025-06
INV02355,C086,2025-06-11,2025-07-11,216.16,Paid,Enterprise,2025-06
INV02356,C004,2025-06-25,2025-07-25,250.16,Paid,Basic,2025-06
INV02357,C095,2025-06-26,2025-07-26,185.77,Partial,Pro,2025-06
INV02358,C083,2025-06-16,2025-07-16,254.73,Paid,Basic,2025-06
INV02359,C045,2025-06-07,2025-07-07,715.2,Overdue,Basic,2025-06
INV02360,C054,2025-06-10,2025-07-10,194.86,Paid,Enterprise,2025-06
INV02361,C118,2025-06-22,2025-07-22,1753.61,Overdue,Basic,2025-06
INV02362,C079,2025-06-08,2025-07-08,155.97,Open,Enterprise,2025-06
INV02363,C115,2025-06-01,2025-07-01,158.05,Open,Pro,2025-06
INV02364,C014,2025-06-14,2025-07-14,4720.87,Paid,Basic,2025-06
INV02365,C077,2025-06-28,2025-07-28,3978.34,Paid,Basic,2025-06
INV02366,C109,2025-06-18,2025-07-18,2796.28,Paid,Pro,2025-06
INV02367,C002,2025-06-27,2025-07-27,175.93,Overdue,Enterprise,2025-06
INV02368,C131,2025-06-07,2025-07-07,268.56,Partial,Enterprise,2025-06
INV02369,C032,2025-06-07,2025-07-07,203.61,Overdue,Pro,2025-06
INV02370,C089,2025-06-18,2025-07-18,741.72,Partial,Enterprise,2025-06
INV02371,C003,2025-06-15,2025-07-15,133.57,Paid,Enterprise,2025-06
